"index","beta_0.1","beta_0.2","beta_0.3","beta_0.4","beta_0.5","beta_0.6","income_t.1","income_t.2","income_t.3","income_t.4","income_t.5","income_t.6","price","Y"
1287,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0.57,6
1287,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0.36,6
1287,0,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0.93,6
1288,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0,0.62,2
1288,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0.5,2
1288,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,1.09,2
1288,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0.57,2
1288,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0.36,2
1288,0,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0.93,2
1289,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0,0.62,4
1289,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0.5,4
1289,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,0.99,4
1289,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0.3,4
1289,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0.36,4
1289,0,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0.75,4
1290,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0,0.58,2
1290,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0.45,2
1290,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,0.99,2
1290,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0.45,2
1290,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0.34,2
1290,0,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0.72,2
1291,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0,0.58,4
1291,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0.45,4
1291,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,1.08,4
1291,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0.25,4
1291,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0.33,4
1291,0,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0.72,4
1292,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0,0.58,2
1292,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0.58,2
1292,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,0.99,2
1292,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0.25,2
1292,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0.33,2
1292,0,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0.72,2
1293,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0,0.29,4
1293,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,0,0.45,4
1293,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0,0.99,4
1293,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0,0.29,4
1293,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0,0.33,4
1293,0,0,0,0,0,1,0,0,0,0,0,-0.307388783126844,0.69,4
1294,1,0,0,0,0,0,0.769994094317353,0,0,0,0,0,0.58,2
1294,0,1,0,0,0,0,0,0.769994094317353,0,0,0,0,0.63,2
1294,0,0,1,0,0,0,0,0,0.769994094317353,0,0,0,0.99,2
1294,0,0,0,1,0,0,0,0,0,0.769994094317353,0,0,0.35,2
1294,0,0,0,0,1,0,0,0,0,0,0.769994094317353,0,0.33,2
1294,0,0,0,0,0,1,0,0,0,0,0,0.769994094317353,0.72,2
1295,1,0,0,0,0,0,0.62028560475091,0,0,0,0,0,0.62,3
1295,0,1,0,0,0,0,0,0.62028560475091,0,0,0,0,0.61,3
1295,0,0,1,0,0,0,0,0,0.62028560475091,0,0,0,0.99,3
1295,0,0,0,1,0,0,0,0,0,0.62028560475091,0,0,0.49,3
1295,0,0,0,0,1,0,0,0,0,0,0.62028560475091,0,0.33,3
1295,0,0,0,0,0,1,0,0,0,0,0,0.62028560475091,0.75,3
1296,1,0,0,0,0,0,0.62028560475091,0,0,0,0,0,0.5,6
1296,0,1,0,0,0,0,0,0.62028560475091,0,0,0,0,0.39,6
1296,0,0,1,0,0,0,0,0,0.62028560475091,0,0,0,0.99,6
1296,0,0,0,1,0,0,0,0,0,0.62028560475091,0,0,0.45,6
1296,0,0,0,0,1,0,0,0,0,0,0.62028560475091,0,0.33,6
1296,0,0,0,0,0,1,0,0,0,0,0,0.62028560475091,0.72,6
1297,1,0,0,0,0,0,0.62028560475091,0,0,0,0,0,0.58,3
1297,0,1,0,0,0,0,0,0.62028560475091,0,0,0,0,0.58,3
1297,0,0,1,0,0,0,0,0,0.62028560475091,0,0,0,0.99,3
1297,0,0,0,1,0,0,0,0,0,0.62028560475091,0,0,0.29,3
1297,0,0,0,0,1,0,0,0,0,0,0.62028560475091,0,0.33,3
1297,0,0,0,0,0,1,0,0,0,0,0,0.62028560475091,0.69,3
1298,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0,0.5,6
1298,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0.39,6
1298,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,0.99,6
1298,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0.45,6
1298,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0.33,6
1298,0,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0.72,6
1299,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0,0.5,2
1299,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0.39,2
1299,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,0.99,2
1299,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0.45,2
1299,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0.33,2
1299,0,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0.72,2
1300,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0,0.58,2
1300,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0.25,2
1300,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,0.99,2
1300,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0.45,2
1300,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0.33,2
1300,0,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0.72,2
1301,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0,0.29,3
1301,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0.5,3
1301,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,0.99,3
1301,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0.29,3
1301,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0.33,3
1301,0,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0.72,3
1302,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0,0.58,1
1302,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,0,0.58,1
1302,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0,0.99,1
1302,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0,0.34,1
1302,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0,0.33,1
1302,0,0,0,0,0,1,0,0,0,0,0,-0.132017388460012,0.72,1
1303,1,0,0,0,0,0,0.00309788965000291,0,0,0,0,0,0.29,4
1303,0,1,0,0,0,0,0,0.00309788965000291,0,0,0,0,0.5,4
1303,0,0,1,0,0,0,0,0,0.00309788965000291,0,0,0,0.99,4
1303,0,0,0,1,0,0,0,0,0,0.00309788965000291,0,0,0.57,4
1303,0,0,0,0,1,0,0,0,0,0,0.00309788965000291,0,0.36,4
1303,0,0,0,0,0,1,0,0,0,0,0,0.00309788965000291,0.69,4
1304,1,0,0,0,0,0,0.00309788965000291,0,0,0,0,0,0.62,2
1304,0,1,0,0,0,0,0,0.00309788965000291,0,0,0,0,0.61,2
1304,0,0,1,0,0,0,0,0,0.00309788965000291,0,0,0,0.99,2
1304,0,0,0,1,0,0,0,0,0,0.00309788965000291,0,0,0.49,2
1304,0,0,0,0,1,0,0,0,0,0,0.00309788965000291,0,0.33,2
1304,0,0,0,0,0,1,0,0,0,0,0,0.00309788965000291,0.75,2
1305,1,0,0,0,0,0,0.00309788965000291,0,0,0,0,0,0.62,6
1305,0,1,0,0,0,0,0,0.00309788965000291,0,0,0,0,0.61,6
1305,0,0,1,0,0,0,0,0,0.00309788965000291,0,0,0,0.99,6
1305,0,0,0,1,0,0,0,0,0,0.00309788965000291,0,0,0.49,6
1305,0,0,0,0,1,0,0,0,0,0,0.00309788965000291,0,0.33,6
1305,0,0,0,0,0,1,0,0,0,0,0,0.00309788965000291,0.75,6
1306,1,0,0,0,0,0,0.00309788965000291,0,0,0,0,0,0.62,3
1306,0,1,0,0,0,0,0,0.00309788965000291,0,0,0,0,0.61,3
1306,0,0,1,0,0,0,0,0,0.00309788965000291,0,0,0,0.99,3
1306,0,0,0,1,0,0,0,0,0,0.00309788965000291,0,0,0.45,3
1306,0,0,0,0,1,0,0,0,0,0,0.00309788965000291,0,0.34,3
1306,0,0,0,0,0,1,0,0,0,0,0,0.00309788965000291,0.75,3
1307,1,0,0,0,0,0,0.00309788965000291,0,0,0,0,0,0.62,3
1307,0,1,0,0,0,0,0,0.00309788965000291,0,0,0,0,0.61,3
1307,0,0,1,0,0,0,0,0,0.00309788965000291,0,0,0,0.99,3
1307,0,0,0,1,0,0,0,0,0,0.00309788965000291,0,0,0.45,3
1307,0,0,0,0,1,0,0,0,0,0,0.00309788965000291,0,0.34,3
1307,0,0,0,0,0,1,0,0,0,0,0,0.00309788965000291,0.75,3
1308,1,0,0,0,0,0,0.00309788965000291,0,0,0,0,0,0.19,1
1308,0,1,0,0,0,0,0,0.00309788965000291,0,0,0,0,0.58,1
1308,0,0,1,0,0,0,0,0,0.00309788965000291,0,0,0,0.99,1
1308,0,0,0,1,0,0,0,0,0,0.00309788965000291,0,0,0.29,1
1308,0,0,0,0,1,0,0,0,0,0,0.00309788965000291,0,0.33,1
1308,0,0,0,0,0,1,0,0,0,0,0,0.00309788965000291,0.69,1
1309,1,0,0,0,0,0,0.00309788965000291,0,0,0,0,0,0.58,1
1309,0,1,0,0,0,0,0,0.00309788965000291,0,0,0,0,0.19,1
1309,0,0,1,0,0,0,0,0,0.00309788965000291,0,0,0,0.99,1
1309,0,0,0,1,0,0,0,0,0,0.00309788965000291,0,0,0.29,1
1309,0,0,0,0,1,0,0,0,0,0,0.00309788965000291,0,0.34,1
1309,0,0,0,0,0,1,0,0,0,0,0,0.00309788965000291,0.69,1
1310,1,0,0,0,0,0,0.769994094317353,0,0,0,0,0,0.67,6
1310,0,1,0,0,0,0,0,0.769994094317353,0,0,0,0,0.67,6
1310,0,0,1,0,0,0,0,0,0.769994094317353,0,0,0,1.08,6
1310,0,0,0,1,0,0,0,0,0,0.769994094317353,0,0,0.57,6
1310,0,0,0,0,1,0,0,0,0,0,0.769994094317353,0,0.53,6
1310,0,0,0,0,0,1,0,0,0,0,0,0.769994094317353,0.83,6
1311,1,0,0,0,0,0,0.769994094317353,0,0,0,0,0,0.63,3
1311,0,1,0,0,0,0,0,0.769994094317353,0,0,0,0,0.67,3
1311,0,0,1,0,0,0,0,0,0.769994094317353,0,0,0,1.09,3
1311,0,0,0,1,0,0,0,0,0,0.769994094317353,0,0,0.57,3
1311,0,0,0,0,1,0,0,0,0,0,0.769994094317353,0,0.33,3
1311,0,0,0,0,0,1,0,0,0,0,0,0.769994094317353,0.8,3
1312,1,0,0,0,0,0,0.769994094317353,0,0,0,0,0,0.66,4
1312,0,1,0,0,0,0,0,0.769994094317353,0,0,0,0,0.67,4
1312,0,0,1,0,0,0,0,0,0.769994094317353,0,0,0,1.09,4
1312,0,0,0,1,0,0,0,0,0,0.769994094317353,0,0,0.57,4
1312,0,0,0,0,1,0,0,0,0,0,0.769994094317353,0,0.36,4
1312,0,0,0,0,0,1,0,0,0,0,0,0.769994094317353,0.93,4
1313,1,0,0,0,0,0,0.769994094317353,0,0,0,0,0,0.63,3
1313,0,1,0,0,0,0,0,0.769994094317353,0,0,0,0,0.67,3
1313,0,0,1,0,0,0,0,0,0.769994094317353,0,0,0,1.09,3
1313,0,0,0,1,0,0,0,0,0,0.769994094317353,0,0,0.57,3
1313,0,0,0,0,1,0,0,0,0,0,0.769994094317353,0,0.33,3
1313,0,0,0,0,0,1,0,0,0,0,0,0.769994094317353,0.93,3
1314,1,0,0,0,0,0,0.769994094317353,0,0,0,0,0,0.63,6
1314,0,1,0,0,0,0,0,0.769994094317353,0,0,0,0,0.67,6
1314,0,0,1,0,0,0,0,0,0.769994094317353,0,0,0,1.09,6
1314,0,0,0,1,0,0,0,0,0,0.769994094317353,0,0,0.57,6
1314,0,0,0,0,1,0,0,0,0,0,0.769994094317353,0,0.36,6
1314,0,0,0,0,0,1,0,0,0,0,0,0.769994094317353,0.93,6
1315,1,0,0,0,0,0,0.769994094317353,0,0,0,0,0,0.62,2
1315,0,1,0,0,0,0,0,0.769994094317353,0,0,0,0,0.57,2
1315,0,0,1,0,0,0,0,0,0.769994094317353,0,0,0,1.09,2
1315,0,0,0,1,0,0,0,0,0,0.769994094317353,0,0,0.57,2
1315,0,0,0,0,1,0,0,0,0,0,0.769994094317353,0,0.33,2
1315,0,0,0,0,0,1,0,0,0,0,0,0.769994094317353,0.78,2
1316,1,0,0,0,0,0,0.769994094317353,0,0,0,0,0,0.62,3
1316,0,1,0,0,0,0,0,0.769994094317353,0,0,0,0,0.61,3
1316,0,0,1,0,0,0,0,0,0.769994094317353,0,0,0,0.99,3
1316,0,0,0,1,0,0,0,0,0,0.769994094317353,0,0,0.57,3
1316,0,0,0,0,1,0,0,0,0,0,0.769994094317353,0,0.36,3
1316,0,0,0,0,0,1,0,0,0,0,0,0.769994094317353,0.75,3
1317,1,0,0,0,0,0,0.769994094317353,0,0,0,0,0,0.58,2
1317,0,1,0,0,0,0,0,0.769994094317353,0,0,0,0,0.58,2
1317,0,0,1,0,0,0,0,0,0.769994094317353,0,0,0,0.99,2
1317,0,0,0,1,0,0,0,0,0,0.769994094317353,0,0,0.25,2
1317,0,0,0,0,1,0,0,0,0,0,0.769994094317353,0,0.33,2
1317,0,0,0,0,0,1,0,0,0,0,0,0.769994094317353,0.72,2
1318,1,0,0,0,0,0,-1,0,0,0,0,0,0.66,1
1318,0,1,0,0,0,0,0,-1,0,0,0,0,0.67,1
1318,0,0,1,0,0,0,0,0,-1,0,0,0,1.09,1
1318,0,0,0,1,0,0,0,0,0,-1,0,0,0.57,1
1318,0,0,0,0,1,0,0,0,0,0,-1,0,0.33,1
1318,0,0,0,0,0,1,0,0,0,0,0,-1,0.93,1
1319,1,0,0,0,0,0,-1,0,0,0,0,0,0.29,5
1319,0,1,0,0,0,0,0,-1,0,0,0,0,0.67,5
1319,0,0,1,0,0,0,0,0,-1,0,0,0,1.09,5
1319,0,0,0,1,0,0,0,0,0,-1,0,0,0.57,5
1319,0,0,0,0,1,0,0,0,0,0,-1,0,0.34,5
1319,0,0,0,0,0,1,0,0,0,0,0,-1,0.93,5
1320,1,0,0,0,0,0,-1,0,0,0,0,0,0.63,5
1320,0,1,0,0,0,0,0,-1,0,0,0,0,0.66,5
1320,0,0,1,0,0,0,0,0,-1,0,0,0,0.99,5
1320,0,0,0,1,0,0,0,0,0,-1,0,0,0.57,5
1320,0,0,0,0,1,0,0,0,0,0,-1,0,0.36,5
1320,0,0,0,0,0,1,0,0,0,0,0,-1,0.93,5
1321,1,0,0,0,0,0,-1,0,0,0,0,0,0.62,4
1321,0,1,0,0,0,0,0,-1,0,0,0,0,0.61,4
1321,0,0,1,0,0,0,0,0,-1,0,0,0,1.09,4
1321,0,0,0,1,0,0,0,0,0,-1,0,0,0.29,4
1321,0,0,0,0,1,0,0,0,0,0,-1,0,0.36,4
1321,0,0,0,0,0,1,0,0,0,0,0,-1,0.75,4
1322,1,0,0,0,0,0,-1,0,0,0,0,0,0.62,5
1322,0,1,0,0,0,0,0,-1,0,0,0,0,0.61,5
1322,0,0,1,0,0,0,0,0,-1,0,0,0,0.99,5
1322,0,0,0,1,0,0,0,0,0,-1,0,0,0.49,5
1322,0,0,0,0,1,0,0,0,0,0,-1,0,0.33,5
1322,0,0,0,0,0,1,0,0,0,0,0,-1,0.75,5
1323,1,0,0,0,0,0,-1,0,0,0,0,0,0.58,5
1323,0,1,0,0,0,0,0,-1,0,0,0,0,0.45,5
1323,0,0,1,0,0,0,0,0,-1,0,0,0,0.99,5
1323,0,0,0,1,0,0,0,0,0,-1,0,0,0.45,5
1323,0,0,0,0,1,0,0,0,0,0,-1,0,0.33,5
1323,0,0,0,0,0,1,0,0,0,0,0,-1,0.72,5
1324,1,0,0,0,0,0,-1,0,0,0,0,0,0.58,5
1324,0,1,0,0,0,0,0,-1,0,0,0,0,0.58,5
1324,0,0,1,0,0,0,0,0,-1,0,0,0,0.99,5
1324,0,0,0,1,0,0,0,0,0,-1,0,0,0.29,5
1324,0,0,0,0,1,0,0,0,0,0,-1,0,0.34,5
1324,0,0,0,0,0,1,0,0,0,0,0,-1,0.72,5
1325,1,0,0,0,0,0,-1,0,0,0,0,0,0.29,5
1325,0,1,0,0,0,0,0,-1,0,0,0,0,0.51,5
1325,0,0,1,0,0,0,0,0,-1,0,0,0,0.99,5
1325,0,0,0,1,0,0,0,0,0,-1,0,0,0.29,5
1325,0,0,0,0,1,0,0,0,0,0,-1,0,0.33,5
1325,0,0,0,0,0,1,0,0,0,0,0,-1,0.72,5
1326,1,0,0,0,0,0,-1,0,0,0,0,0,0.19,5
1326,0,1,0,0,0,0,0,-1,0,0,0,0,0.58,5
1326,0,0,1,0,0,0,0,0,-1,0,0,0,0.99,5
1326,0,0,0,1,0,0,0,0,0,-1,0,0,0.29,5
1326,0,0,0,0,1,0,0,0,0,0,-1,0,0.34,5
1326,0,0,0,0,0,1,0,0,0,0,0,-1,0.69,5
1327,1,0,0,0,0,0,-1,0,0,0,0,0,0.58,5
1327,0,1,0,0,0,0,0,-1,0,0,0,0,0.58,5
1327,0,0,1,0,0,0,0,0,-1,0,0,0,0.99,5
1327,0,0,0,1,0,0,0,0,0,-1,0,0,0.29,5
1327,0,0,0,0,1,0,0,0,0,0,-1,0,0.33,5
1327,0,0,0,0,0,1,0,0,0,0,0,-1,0.69,5
1328,1,0,0,0,0,0,0.3563768072193,0,0,0,0,0,0.63,1
1328,0,1,0,0,0,0,0,0.3563768072193,0,0,0,0,0.67,1
1328,0,0,1,0,0,0,0,0,0.3563768072193,0,0,0,1.08,1
1328,0,0,0,1,0,0,0,0,0,0.3563768072193,0,0,0.57,1
1328,0,0,0,0,1,0,0,0,0,0,0.3563768072193,0,0.45,1
1328,0,0,0,0,0,1,0,0,0,0,0,0.3563768072193,0.93,1
1329,1,0,0,0,0,0,0.3563768072193,0,0,0,0,0,0.66,6
1329,0,1,0,0,0,0,0,0.3563768072193,0,0,0,0,0.67,6
1329,0,0,1,0,0,0,0,0,0.3563768072193,0,0,0,1.08,6
1329,0,0,0,1,0,0,0,0,0,0.3563768072193,0,0,0.57,6
1329,0,0,0,0,1,0,0,0,0,0,0.3563768072193,0,0.33,6
1329,0,0,0,0,0,1,0,0,0,0,0,0.3563768072193,0.93,6
1330,1,0,0,0,0,0,0.3563768072193,0,0,0,0,0,0.19,2
1330,0,1,0,0,0,0,0,0.3563768072193,0,0,0,0,0.67,2
1330,0,0,1,0,0,0,0,0,0.3563768072193,0,0,0,1.08,2
1330,0,0,0,1,0,0,0,0,0,0.3563768072193,0,0,0.57,2
1330,0,0,0,0,1,0,0,0,0,0,0.3563768072193,0,0.36,2
1330,0,0,0,0,0,1,0,0,0,0,0,0.3563768072193,0.93,2
1331,1,0,0,0,0,0,0.3563768072193,0,0,0,0,0,0.66,1
1331,0,1,0,0,0,0,0,0.3563768072193,0,0,0,0,0.67,1
1331,0,0,1,0,0,0,0,0,0.3563768072193,0,0,0,1.08,1
1331,0,0,0,1,0,0,0,0,0,0.3563768072193,0,0,0.57,1
1331,0,0,0,0,1,0,0,0,0,0,0.3563768072193,0,0.36,1
1331,0,0,0,0,0,1,0,0,0,0,0,0.3563768072193,0.93,1
1332,1,0,0,0,0,0,0.3563768072193,0,0,0,0,0,0.66,6
1332,0,1,0,0,0,0,0,0.3563768072193,0,0,0,0,0.67,6
1332,0,0,1,0,0,0,0,0,0.3563768072193,0,0,0,1.08,6
1332,0,0,0,1,0,0,0,0,0,0.3563768072193,0,0,0.57,6
1332,0,0,0,0,1,0,0,0,0,0,0.3563768072193,0,0.36,6
1332,0,0,0,0,0,1,0,0,0,0,0,0.3563768072193,0.93,6
1333,1,0,0,0,0,0,0.3563768072193,0,0,0,0,0,0.66,2
1333,0,1,0,0,0,0,0,0.3563768072193,0,0,0,0,0.67,2
1333,0,0,1,0,0,0,0,0,0.3563768072193,0,0,0,1.08,2
1333,0,0,0,1,0,0,0,0,0,0.3563768072193,0,0,0.57,2
1333,0,0,0,0,1,0,0,0,0,0,0.3563768072193,0,0.36,2
1333,0,0,0,0,0,1,0,0,0,0,0,0.3563768072193,0.93,2
1334,1,0,0,0,0,0,0.3563768072193,0,0,0,0,0,0.63,6
1334,0,1,0,0,0,0,0,0.3563768072193,0,0,0,0,0.67,6
1334,0,0,1,0,0,0,0,0,0.3563768072193,0,0,0,1.08,6
1334,0,0,0,1,0,0,0,0,0,0.3563768072193,0,0,0.57,6
1334,0,0,0,0,1,0,0,0,0,0,0.3563768072193,0,0.35,6
1334,0,0,0,0,0,1,0,0,0,0,0,0.3563768072193,0.93,6
1335,1,0,0,0,0,0,0.3563768072193,0,0,0,0,0,0.63,1
1335,0,1,0,0,0,0,0,0.3563768072193,0,0,0,0,0.67,1
1335,0,0,1,0,0,0,0,0,0.3563768072193,0,0,0,1.09,1
1335,0,0,0,1,0,0,0,0,0,0.3563768072193,0,0,0.57,1
1335,0,0,0,0,1,0,0,0,0,0,0.3563768072193,0,0.36,1
1335,0,0,0,0,0,1,0,0,0,0,0,0.3563768072193,0.93,1
1336,1,0,0,0,0,0,0.3563768072193,0,0,0,0,0,0.63,3
1336,0,1,0,0,0,0,0,0.3563768072193,0,0,0,0,0.67,3
1336,0,0,1,0,0,0,0,0,0.3563768072193,0,0,0,0.99,3
1336,0,0,0,1,0,0,0,0,0,0.3563768072193,0,0,0.57,3
1336,0,0,0,0,1,0,0,0,0,0,0.3563768072193,0,0.36,3
1336,0,0,0,0,0,1,0,0,0,0,0,0.3563768072193,0.93,3
1337,1,0,0,0,0,0,0.3563768072193,0,0,0,0,0,0.62,3
1337,0,1,0,0,0,0,0,0.3563768072193,0,0,0,0,0.67,3
1337,0,0,1,0,0,0,0,0,0.3563768072193,0,0,0,1.09,3
1337,0,0,0,1,0,0,0,0,0,0.3563768072193,0,0,0.57,3
1337,0,0,0,0,1,0,0,0,0,0,0.3563768072193,0,0.36,3
1337,0,0,0,0,0,1,0,0,0,0,0,0.3563768072193,0.93,3
1338,1,0,0,0,0,0,0.3563768072193,0,0,0,0,0,0.62,3
1338,0,1,0,0,0,0,0,0.3563768072193,0,0,0,0,0.29,3
1338,0,0,1,0,0,0,0,0,0.3563768072193,0,0,0,1.09,3
1338,0,0,0,1,0,0,0,0,0,0.3563768072193,0,0,0.57,3
1338,0,0,0,0,1,0,0,0,0,0,0.3563768072193,0,0.36,3
1338,0,0,0,0,0,1,0,0,0,0,0,0.3563768072193,0.93,3
1339,1,0,0,0,0,0,0.3563768072193,0,0,0,0,0,0.62,2
1339,0,1,0,0,0,0,0,0.3563768072193,0,0,0,0,0.5,2
1339,0,0,1,0,0,0,0,0,0.3563768072193,0,0,0,0.99,2
1339,0,0,0,1,0,0,0,0,0,0.3563768072193,0,0,0.57,2
1339,0,0,0,0,1,0,0,0,0,0,0.3563768072193,0,0.36,2
1339,0,0,0,0,0,1,0,0,0,0,0,0.3563768072193,0.76,2
1340,1,0,0,0,0,0,0.3563768072193,0,0,0,0,0,0.62,6
1340,0,1,0,0,0,0,0,0.3563768072193,0,0,0,0,0.61,6
1340,0,0,1,0,0,0,0,0,0.3563768072193,0,0,0,0.99,6
1340,0,0,0,1,0,0,0,0,0,0.3563768072193,0,0,0.45,6
1340,0,0,0,0,1,0,0,0,0,0,0.3563768072193,0,0.33,6
1340,0,0,0,0,0,1,0,0,0,0,0,0.3563768072193,0.75,6
1341,1,0,0,0,0,0,0.3563768072193,0,0,0,0,0,0.62,2
1341,0,1,0,0,0,0,0,0.3563768072193,0,0,0,0,0.61,2
1341,0,0,1,0,0,0,0,0,0.3563768072193,0,0,0,0.99,2
1341,0,0,0,1,0,0,0,0,0,0.3563768072193,0,0,0.45,2
1341,0,0,0,0,1,0,0,0,0,0,0.3563768072193,0,0.33,2
1341,0,0,0,0,0,1,0,0,0,0,0,0.3563768072193,0.75,2
1342,1,0,0,0,0,0,0.3563768072193,0,0,0,0,0,0.62,2
1342,0,1,0,0,0,0,0,0.3563768072193,0,0,0,0,0.39,2
1342,0,0,1,0,0,0,0,0,0.3563768072193,0,0,0,0.99,2
1342,0,0,0,1,0,0,0,0,0,0.3563768072193,0,0,0.45,2
1342,0,0,0,0,1,0,0,0,0,0,0.3563768072193,0,0.33,2
1342,0,0,0,0,0,1,0,0,0,0,0,0.3563768072193,0.75,2
1343,1,0,0,0,0,0,0.3563768072193,0,0,0,0,0,0.25,6
1343,0,1,0,0,0,0,0,0.3563768072193,0,0,0,0,0.61,6
1343,0,0,1,0,0,0,0,0,0.3563768072193,0,0,0,0.99,6
1343,0,0,0,1,0,0,0,0,0,0.3563768072193,0,0,0.45,6
1343,0,0,0,0,1,0,0,0,0,0,0.3563768072193,0,0.33,6
1343,0,0,0,0,0,1,0,0,0,0,0,0.3563768072193,0.75,6
1344,1,0,0,0,0,0,0.3563768072193,0,0,0,0,0,0.5,6
1344,0,1,0,0,0,0,0,0.3563768072193,0,0,0,0,0.5,6
1344,0,0,1,0,0,0,0,0,0.3563768072193,0,0,0,0.99,6
1344,0,0,0,1,0,0,0,0,0,0.3563768072193,0,0,0.19,6
1344,0,0,0,0,1,0,0,0,0,0,0.3563768072193,0,0.34,6
1344,0,0,0,0,0,1,0,0,0,0,0,0.3563768072193,0.72,6
1345,1,0,0,0,0,0,0.3563768072193,0,0,0,0,0,0.5,2
1345,0,1,0,0,0,0,0,0.3563768072193,0,0,0,0,0.5,2
1345,0,0,1,0,0,0,0,0,0.3563768072193,0,0,0,0.99,2
1345,0,0,0,1,0,0,0,0,0,0.3563768072193,0,0,0.45,2
1345,0,0,0,0,1,0,0,0,0,0,0.3563768072193,0,0.33,2
1345,0,0,0,0,0,1,0,0,0,0,0,0.3563768072193,0.72,2
1346,1,0,0,0,0,0,0.3563768072193,0,0,0,0,0,0.5,1
1346,0,1,0,0,0,0,0,0.3563768072193,0,0,0,0,0.5,1
1346,0,0,1,0,0,0,0,0,0.3563768072193,0,0,0,0.99,1
1346,0,0,0,1,0,0,0,0,0,0.3563768072193,0,0,0.45,1
1346,0,0,0,0,1,0,0,0,0,0,0.3563768072193,0,0.33,1
1346,0,0,0,0,0,1,0,0,0,0,0,0.3563768072193,0.72,1
1347,1,0,0,0,0,0,0.3563768072193,0,0,0,0,0,0.58,1
1347,0,1,0,0,0,0,0,0.3563768072193,0,0,0,0,0.58,1
1347,0,0,1,0,0,0,0,0,0.3563768072193,0,0,0,0.99,1
1347,0,0,0,1,0,0,0,0,0,0.3563768072193,0,0,0.29,1
